visit,taiObs,dataType,scale,rate
37782,2022-05-19T19:10:19.790,FLAT,12.5,5.04
37349,2022-05-19T07:18:04.507,FLAT,17.1,7.511
37421,2022-05-19T08:30:27.988,FLAT,22.7,9.223
36774,2022-05-18T20:24:53.528,COMPARISON,36.9,4.938
36846,2022-05-18T22:52:09.083,FLAT,11.9,4.743
37854,2022-05-19T20:22:39.861,FLAT,13.1,5.301
36918,2022-05-19T00:04:30.577,FLAT,11.3,4.543
37494,2022-05-19T11:54:44.340,FLAT,12.4,4.929
38059,2022-05-19T23:48:39.572,FLAT,13.2,5.272
37639,2022-05-19T16:46:37.264,FLAT,12.1,4.9
36990,2022-05-19T01:16:49.818,FLAT,11.0,4.42
37062,2022-05-19T02:29:09.522,FLAT,11.2,4.504
37566,2022-05-19T13:07:49.299,FLAT,12.6,5.107
37989,2022-05-19T22:38:18.801,FLAT,12.9,5.038
37134,2022-05-19T03:41:29.156,FLAT,10.9,4.386
37711,2022-05-19T17:58:58.691,FLAT,13.3,5.332
36728,2022-05-18T19:23:09.363,COMPARISON,29.9,3.975
37278,2022-05-19T06:06:10.242,FLAT,11.6,4.669
37206,2022-05-19T04:53:49.364,FLAT,12.2,4.968
37922,2022-05-19T21:31:00.987,FLAT,11.7,4.68
37783,2022-05-19T19:11:19.761,FLAT,12.5,5.036
37350,2022-05-19T07:19:04.607,FLAT,17.4,7.65
37422,2022-05-19T08:31:27.984,FLAT,22.7,9.194
36775,2022-05-18T20:26:13.203,COMPARISON,30.0,3.969
36847,2022-05-18T22:53:09.075,FLAT,11.8,4.706
37855,2022-05-19T20:23:39.843,FLAT,13.3,5.358
36919,2022-05-19T00:05:30.872,FLAT,11.4,4.602
37495,2022-05-19T11:55:44.642,FLAT,12.3,4.951
38060,2022-05-19T23:49:39.564,FLAT,13.3,5.333
36991,2022-05-19T01:17:49.809,FLAT,12.1,4.254
37640,2022-05-19T16:47:37.356,FLAT,12.4,4.938
37063,2022-05-19T02:30:09.631,FLAT,11.3,4.564
37567,2022-05-19T13:08:49.301,FLAT,13.3,5.436
37990,2022-05-19T22:39:21.687,FLAT,12.2,5.176
37135,2022-05-19T03:42:29.065,FLAT,10.7,4.257
37712,2022-05-19T17:59:58.874,FLAT,13.0,5.222
36729,2022-05-18T19:24:14.341,COMPARISON,30.0,3.998
37279,2022-05-19T06:07:10.447,FLAT,12.2,4.931
37207,2022-05-19T04:54:49.779,FLAT,12.1,4.918
37923,2022-05-19T21:32:01.068,FLAT,12.2,4.823
37784,2022-05-19T19:12:19.743,FLAT,12.7,5.106
37351,2022-05-19T07:20:04.610,FLAT,17.8,7.839
37423,2022-05-19T08:32:27.984,FLAT,21.9,8.846
36776,2022-05-18T20:27:18.285,COMPARISON,28.5,3.801
36848,2022-05-18T22:54:09.073,FLAT,11.8,4.716
37856,2022-05-19T20:24:39.820,FLAT,13.4,5.376
36920,2022-05-19T00:06:30.961,FLAT,11.5,4.667
37496,2022-05-19T11:56:45.149,FLAT,12.6,5.075
38061,2022-05-19T23:50:39.554,FLAT,13.5,5.233
36992,2022-05-19T01:18:50.205,FLAT,11.3,4.542
37641,2022-05-19T16:48:37.347,FLAT,12.1,4.825
37064,2022-05-19T02:31:09.750,FLAT,11.4,4.551
37569,2022-05-19T14:52:27.532,COMPARISON,7.0,3.47
37991,2022-05-19T22:40:21.592,FLAT,12.3,5.137
37136,2022-05-19T03:43:29.172,FLAT,10.4,4.23
36730,2022-05-18T19:25:19.328,COMPARISON,29.7,3.976
37713,2022-05-19T18:00:58.961,FLAT,12.6,5.097
37280,2022-05-19T06:08:10.550,FLAT,12.3,4.988
37208,2022-05-19T04:55:49.992,FLAT,12.1,4.86
37924,2022-05-19T21:33:01.150,FLAT,12.0,4.835
37785,2022-05-19T19:13:19.719,FLAT,12.3,4.934
37352,2022-05-19T07:21:04.614,FLAT,17.4,7.704
37424,2022-05-19T08:33:27.976,FLAT,23.8,8.733
36777,2022-05-18T20:28:23.264,COMPARISON,28.4,3.801
36849,2022-05-18T22:55:09.061,FLAT,11.9,4.801
37857,2022-05-19T20:25:39.899,FLAT,13.6,5.431
37497,2022-05-19T11:57:55.452,FLAT,12.4,5.012
36921,2022-05-19T00:07:30.945,FLAT,11.6,4.669
36993,2022-05-19T01:19:50.202,FLAT,11.0,4.447
38062,2022-05-19T23:51:42.349,FLAT,13.0,5.26
37642,2022-05-19T16:49:40.033,FLAT,12.5,5.042
37065,2022-05-19T02:32:09.958,FLAT,11.4,4.562
37570,2022-05-19T15:37:16.827,FLAT,14.1,5.557
37137,2022-05-19T03:44:29.184,FLAT,10.2,4.134
37992,2022-05-19T22:41:21.594,FLAT,12.5,5.016
36731,2022-05-18T19:26:24.318,COMPARISON,28.8,3.85
37714,2022-05-19T18:02:01.540,FLAT,12.6,5.269
37281,2022-05-19T06:09:10.560,FLAT,12.6,5.116
37209,2022-05-19T04:56:50.411,FLAT,12.1,4.867
37786,2022-05-19T19:14:22.295,FLAT,12.4,4.973
37925,2022-05-19T21:34:01.237,FLAT,12.8,4.858
37353,2022-05-19T07:22:04.612,FLAT,17.7,7.738
37425,2022-05-19T08:34:28.171,FLAT,22.1,8.909
36778,2022-05-18T20:29:28.343,COMPARISON,28.1,3.755
36850,2022-05-18T22:56:09.147,FLAT,11.8,4.773
37858,2022-05-19T20:26:42.473,FLAT,13.2,5.383
37498,2022-05-19T11:58:55.749,FLAT,12.6,5.096
36922,2022-05-19T00:08:30.935,FLAT,11.6,4.695
36994,2022-05-19T01:20:50.204,FLAT,11.2,4.539
38063,2022-05-19T23:52:42.541,FLAT,13.0,5.279
37066,2022-05-19T02:33:10.062,FLAT,11.9,4.747
37643,2022-05-19T16:50:40.232,FLAT,12.4,4.983
37571,2022-05-19T15:38:17.310,FLAT,12.8,5.124
37138,2022-05-19T03:45:29.195,FLAT,10.4,4.237
37993,2022-05-19T22:42:21.694,FLAT,12.0,5.062
36732,2022-05-18T19:27:29.305,COMPARISON,29.6,3.952
37715,2022-05-19T18:03:01.523,FLAT,12.8,5.358
37282,2022-05-19T06:10:10.660,FLAT,12.3,5.063
37210,2022-05-19T04:57:50.530,FLAT,11.8,4.772
37787,2022-05-19T19:15:22.367,FLAT,12.5,5.011
37926,2022-05-19T21:35:01.425,FLAT,12.2,4.921
37354,2022-05-19T07:23:04.607,FLAT,17.5,7.556
37426,2022-05-19T08:35:28.173,FLAT,22.1,8.895
36779,2022-05-18T20:30:33.327,COMPARISON,27.9,3.734
36851,2022-05-18T22:57:09.244,FLAT,11.6,4.725
37859,2022-05-19T20:27:42.457,FLAT,13.9,5.632
37499,2022-05-19T11:59:56.042,FLAT,12.8,5.182
36923,2022-05-19T00:09:30.930,FLAT,11.6,4.723
36995,2022-05-19T01:21:50.204,FLAT,11.2,4.488
37067,2022-05-19T02:34:10.268,FLAT,12.0,4.807
38064,2022-05-19T23:53:42.726,FLAT,13.0,5.244
37644,2022-05-19T16:51:40.417,FLAT,12.5,5.01
37572,2022-05-19T15:39:17.595,FLAT,12.6,5.071
37139,2022-05-19T03:46:29.302,FLAT,10.4,4.173
37283,2022-05-19T06:11:10.664,FLAT,12.5,5.078
37994,2022-05-19T22:43:21.890,FLAT,12.3,5.441
37716,2022-05-19T18:04:01.508,FLAT,13.0,5.229
36733,2022-05-18T19:28:34.393,COMPARISON,28.9,3.854
37211,2022-05-19T04:58:50.647,FLAT,12.0,4.864
37788,2022-05-19T19:16:22.541,FLAT,12.6,5.061
37927,2022-05-19T21:36:01.511,FLAT,12.2,4.902
37355,2022-05-19T07:24:04.616,FLAT,18.4,7.702
37427,2022-05-19T08:36:28.172,FLAT,22.5,8.857
36780,2022-05-18T20:31:38.308,COMPARISON,28.1,3.755
36852,2022-05-18T22:58:09.343,FLAT,11.9,4.845
37860,2022-05-19T20:28:42.442,FLAT,13.8,5.479
37500,2022-05-19T12:00:56.240,FLAT,12.6,5.088
37068,2022-05-19T02:35:10.379,FLAT,12.0,4.863
36924,2022-05-19T00:10:30.911,FLAT,11.4,4.585
36996,2022-05-19T01:22:50.117,FLAT,11.0,4.399
38065,2022-05-19T23:54:42.812,FLAT,12.9,5.188
37645,2022-05-19T16:52:40.504,FLAT,12.7,5.108
37573,2022-05-19T15:40:17.683,FLAT,12.6,5.099
37140,2022-05-19T03:47:29.210,FLAT,10.8,4.365
37284,2022-05-19T06:12:10.773,FLAT,12.5,5.084
37717,2022-05-19T18:05:01.500,FLAT,12.5,5.048
36734,2022-05-18T19:29:39.480,COMPARISON,28.7,3.827
37995,2022-05-19T22:44:21.898,FLAT,12.3,5.437
37212,2022-05-19T04:59:50.765,FLAT,12.3,4.969
37789,2022-05-19T19:17:22.720,FLAT,12.4,4.986
37928,2022-05-19T21:37:01.699,FLAT,12.1,4.881
37356,2022-05-19T07:25:04.715,FLAT,17.5,7.704
37428,2022-05-19T08:37:28.169,FLAT,22.5,9.004
36781,2022-05-18T20:32:43.481,COMPARISON,28.3,3.785
36853,2022-05-18T22:59:12.038,FLAT,11.7,4.718
37861,2022-05-19T20:29:42.527,FLAT,13.4,5.353
37501,2022-05-19T12:01:56.442,FLAT,12.3,5.01
37069,2022-05-19T02:36:13.287,FLAT,11.1,4.503
36925,2022-05-19T00:11:33.495,FLAT,11.4,4.606
36997,2022-05-19T01:23:52.720,FLAT,10.8,4.379
38066,2022-05-19T23:55:42.893,FLAT,12.9,5.222
37646,2022-05-19T16:53:40.590,FLAT,12.6,5.073
37574,2022-05-19T15:41:17.771,FLAT,12.3,5.015
37141,2022-05-19T03:48:31.819,FLAT,10.9,4.376
37285,2022-05-19T06:13:13.586,FLAT,12.4,4.991
37718,2022-05-19T18:06:01.594,FLAT,12.9,5.483
36735,2022-05-18T19:30:44.465,COMPARISON,28.7,3.812
37996,2022-05-19T22:45:21.899,FLAT,12.1,5.268
37213,2022-05-19T05:00:53.583,FLAT,12.3,4.978
37790,2022-05-19T19:18:22.804,FLAT,12.6,5.048
37929,2022-05-19T21:38:01.785,FLAT,12.4,4.981
37357,2022-05-19T07:26:07.314,FLAT,17.3,7.022
37429,2022-05-19T08:38:30.665,FLAT,22.6,9.16
36782,2022-05-18T20:33:48.452,COMPARISON,29.1,3.86
36854,2022-05-18T23:00:12.223,FLAT,12.1,4.852
37862,2022-05-19T20:30:42.509,FLAT,13.1,5.27
37502,2022-05-19T12:02:56.838,FLAT,12.2,4.975
37070,2022-05-19T02:37:13.292,FLAT,11.1,4.418
36998,2022-05-19T01:24:52.830,FLAT,10.9,4.404
36926,2022-05-19T00:12:33.487,FLAT,11.7,4.725
38067,2022-05-19T23:56:42.979,FLAT,12.8,5.155
37647,2022-05-19T16:54:40.672,FLAT,12.9,5.167
37575,2022-05-19T15:42:17.864,FLAT,12.4,5.089
37142,2022-05-19T03:49:31.928,FLAT,10.4,4.206
37286,2022-05-19T06:14:13.687,FLAT,12.5,4.968
37719,2022-05-19T18:07:01.585,FLAT,12.9,5.515
37214,2022-05-19T05:01:53.595,FLAT,12.1,4.878
36736,2022-05-18T19:31:49.442,COMPARISON,28.2,3.771
37997,2022-05-19T22:46:21.893,FLAT,12.5,5.532
37791,2022-05-19T19:19:22.889,FLAT,12.4,5.017
37358,2022-05-19T07:27:07.620,FLAT,17.4,7.01
37930,2022-05-19T21:39:04.369,FLAT,12.6,5.035
37430,2022-05-19T08:39:30.868,FLAT,23.1,9.349
36783,2022-05-18T20:34:53.523,COMPARISON,30.1,4.043
36855,2022-05-18T23:01:12.314,FLAT,11.8,4.699
37863,2022-05-19T20:31:42.703,FLAT,13.5,5.157
37503,2022-05-19T12:03:56.932,FLAT,12.0,4.903
37071,2022-05-19T02:38:13.306,FLAT,11.7,4.611
36999,2022-05-19T01:25:52.924,FLAT,11.0,4.426
36927,2022-05-19T00:13:33.680,FLAT,11.7,4.734
38068,2022-05-19T23:57:42.955,FLAT,12.7,5.181
37576,2022-05-19T15:43:17.751,FLAT,12.4,4.996
37648,2022-05-19T16:55:40.756,FLAT,12.8,5.062
37143,2022-05-19T03:50:31.837,FLAT,10.6,4.247
37287,2022-05-19T06:15:13.886,FLAT,12.7,5.135
37720,2022-05-19T18:08:01.569,FLAT,13.3,5.403
37215,2022-05-19T05:02:53.605,FLAT,12.4,4.998
36737,2022-05-18T19:32:54.424,COMPARISON,28.7,3.823
37998,2022-05-19T22:47:21.792,FLAT,12.7,5.394
37792,2022-05-19T19:20:22.873,FLAT,12.8,5.152
37359,2022-05-19T07:28:07.928,FLAT,17.3,6.967
37931,2022-05-19T21:40:04.360,FLAT,12.7,4.996
37431,2022-05-19T08:40:30.971,FLAT,23.1,9.329
36784,2022-05-18T20:35:58.492,COMPARISON,33.6,4.493
36856,2022-05-18T23:02:12.515,FLAT,12.2,4.869
37864,2022-05-19T20:32:42.788,FLAT,13.3,5.355
37072,2022-05-19T02:39:13.412,FLAT,11.1,4.504
37504,2022-05-19T12:04:57.526,FLAT,12.2,4.982
37000,2022-05-19T01:26:53.016,FLAT,10.9,4.398
36928,2022-05-19T00:14:33.671,FLAT,11.3,4.572
38069,2022-05-19T23:58:43.128,FLAT,12.6,5.103
37577,2022-05-19T15:44:17.849,FLAT,12.5,5.055
37649,2022-05-19T16:56:41.045,FLAT,13.2,5.155
37144,2022-05-19T03:51:31.853,FLAT,10.4,4.091
37288,2022-05-19T06:16:13.884,FLAT,12.7,5.143
37216,2022-05-19T05:03:53.711,FLAT,12.3,4.937
37721,2022-05-19T18:09:01.549,FLAT,13.1,5.241
36738,2022-05-18T19:33:59.404,COMPARISON,28.6,3.812
37999,2022-05-19T22:48:21.794,FLAT,12.5,5.176
37793,2022-05-19T19:21:22.949,FLAT,12.5,4.989
37360,2022-05-19T07:29:08.024,FLAT,18.3,7.144
37932,2022-05-19T21:41:04.552,FLAT,12.4,5.019
37432,2022-05-19T08:41:31.178,FLAT,22.9,9.237
36785,2022-05-18T20:37:03.455,COMPARISON,33.6,4.482
36857,2022-05-18T23:03:12.711,FLAT,12.0,4.827
37865,2022-05-19T20:33:42.781,FLAT,13.4,5.399
37073,2022-05-19T02:40:13.425,FLAT,11.4,4.544
37505,2022-05-19T12:05:58.422,FLAT,12.5,5.028
37001,2022-05-19T01:27:53.311,FLAT,10.8,4.365
36929,2022-05-19T00:15:33.967,FLAT,11.6,4.57
38070,2022-05-19T23:59:43.110,FLAT,12.9,5.175
37650,2022-05-19T16:57:41.229,FLAT,13.2,5.2
37578,2022-05-19T15:45:17.938,FLAT,12.3,4.986
37145,2022-05-19T03:52:31.862,FLAT,10.6,4.265
37289,2022-05-19T06:17:13.886,FLAT,12.7,5.126
37217,2022-05-19T05:04:53.722,FLAT,12.3,4.824
36739,2022-05-18T19:35:30.787,COMPARISON,135.9,3.812
37722,2022-05-19T18:10:01.531,FLAT,13.0,5.25
38000,2022-05-19T22:49:21.694,FLAT,12.6,4.969
37794,2022-05-19T19:22:22.931,FLAT,12.7,5.048
37361,2022-05-19T07:30:08.227,FLAT,17.4,7.021
37933,2022-05-19T21:42:04.528,FLAT,12.2,4.969
36786,2022-05-18T20:38:08.435,COMPARISON,33.1,4.43
37433,2022-05-19T08:42:31.275,FLAT,22.9,9.243
36858,2022-05-18T23:04:13.008,FLAT,11.6,4.648
37866,2022-05-19T20:34:42.775,FLAT,13.6,5.473
37074,2022-05-19T02:41:13.339,FLAT,10.8,4.348
37506,2022-05-19T12:06:58.918,FLAT,12.4,5.018
37002,2022-05-19T01:28:53.403,FLAT,10.8,4.376
38071,2022-05-20T00:00:43.099,FLAT,13.1,5.278
36930,2022-05-19T00:16:34.062,FLAT,10.7,4.311
37651,2022-05-19T16:58:41.411,FLAT,13.2,5.189
37579,2022-05-19T15:46:18.039,FLAT,12.6,5.007
37146,2022-05-19T03:53:31.875,FLAT,10.6,4.281
37290,2022-05-19T06:18:13.986,FLAT,13.0,5.211
37218,2022-05-19T05:05:53.826,FLAT,11.9,4.886
36740,2022-05-18T19:37:03.975,COMPARISON,151.2,4.255
37723,2022-05-19T18:11:01.816,FLAT,13.6,5.643
37795,2022-05-19T19:23:23.123,FLAT,12.7,5.003
38001,2022-05-19T22:50:21.791,FLAT,12.4,5.096
37362,2022-05-19T07:31:08.228,FLAT,18.1,7.095
37934,2022-05-19T21:43:04.513,FLAT,12.5,5.047
36787,2022-05-18T20:41:40.921,DARK,1231.9,4.106
37434,2022-05-19T08:43:31.380,FLAT,22.4,9.09
36859,2022-05-18T23:05:13.403,FLAT,11.8,4.701
37867,2022-05-19T20:35:42.762,FLAT,13.6,5.487
37075,2022-05-19T02:42:13.345,FLAT,11.1,4.487
37507,2022-05-19T12:07:59.308,FLAT,12.9,4.798
37003,2022-05-19T01:29:53.491,FLAT,11.0,4.466
38072,2022-05-20T00:01:43.083,FLAT,12.8,5.185
36931,2022-05-19T00:17:34.256,FLAT,10.7,4.317
37652,2022-05-19T16:59:41.595,FLAT,12.8,5.234
37580,2022-05-19T15:47:18.130,FLAT,12.8,5.179
37147,2022-05-19T03:54:31.881,FLAT,10.6,4.276
37291,2022-05-19T06:19:13.982,FLAT,13.4,5.481
37219,2022-05-19T05:06:53.734,FLAT,12.0,4.859
36741,2022-05-18T19:38:37.063,COMPARISON,155.1,4.367
37724,2022-05-19T18:12:01.800,FLAT,13.2,5.506
37796,2022-05-19T19:24:23.210,FLAT,12.6,5.042
38002,2022-05-19T22:51:24.492,FLAT,12.4,5.017
37363,2022-05-19T07:32:08.436,FLAT,17.4,7.097
37935,2022-05-19T21:44:04.504,FLAT,12.5,5.025
37435,2022-05-19T08:44:31.580,FLAT,22.8,9.226
36860,2022-05-18T23:06:13.696,FLAT,11.6,4.678
36788,2022-05-18T20:47:37.582,DARK,1161.3,3.871
37868,2022-05-19T20:36:42.840,FLAT,13.6,5.564
37076,2022-05-19T02:43:13.356,FLAT,11.0,4.476
37508,2022-05-19T12:08:59.906,FLAT,12.2,4.875
37004,2022-05-19T01:30:53.586,FLAT,11.1,4.458
38073,2022-05-20T00:02:43.169,FLAT,12.8,5.101
37653,2022-05-19T17:00:41.784,FLAT,12.7,5.158
36932,2022-05-19T00:18:34.246,FLAT,11.1,4.494
37581,2022-05-19T15:48:18.225,FLAT,12.3,4.98
37148,2022-05-19T03:55:31.885,FLAT,10.6,4.278
37292,2022-05-19T06:20:14.075,FLAT,13.4,5.484
37220,2022-05-19T05:07:53.853,FLAT,11.9,4.786
36742,2022-05-18T19:40:10.238,COMPARISON,152.0,4.289
37725,2022-05-19T18:13:01.773,FLAT,13.1,5.505
37797,2022-05-19T19:25:23.294,FLAT,12.3,4.98
38003,2022-05-19T22:52:24.675,FLAT,12.5,5.044
37364,2022-05-19T07:33:08.731,FLAT,17.0,6.921
37936,2022-05-19T21:45:04.496,FLAT,12.8,5.136
37436,2022-05-19T08:45:31.578,FLAT,22.9,9.191
36861,2022-05-18T23:07:13.781,FLAT,10.4,4.201
37869,2022-05-19T20:37:43.021,FLAT,13.6,5.567
36789,2022-05-18T20:53:33.968,DARK,1056.9,3.523
37077,2022-05-19T02:44:13.365,FLAT,11.5,4.664
37509,2022-05-19T12:10:21.411,FLAT,13.9,5.491
37005,2022-05-19T01:31:53.677,FLAT,10.8,4.395
38074,2022-05-20T00:03:45.955,FLAT,12.7,4.87
37654,2022-05-19T17:01:44.572,FLAT,12.4,5.01
36933,2022-05-19T00:19:34.339,FLAT,11.0,4.503
37582,2022-05-19T15:49:21.220,FLAT,12.2,4.847
37149,2022-05-19T03:56:31.800,FLAT,10.7,4.331
37293,2022-05-19T06:21:14.167,FLAT,12.8,5.172
37221,2022-05-19T05:08:53.870,FLAT,12.2,4.837
36743,2022-05-18T19:41:43.203,COMPARISON,147.7,4.153
37726,2022-05-19T18:14:04.551,FLAT,12.9,5.23
37798,2022-05-19T19:26:25.879,FLAT,12.7,4.996
37365,2022-05-19T07:34:08.939,FLAT,17.4,7.039
38004,2022-05-19T22:53:24.961,FLAT,12.5,5.057
37937,2022-05-19T21:46:04.587,FLAT,12.4,5.014
37437,2022-05-19T08:46:31.673,FLAT,22.4,9.085
36862,2022-05-18T23:08:13.863,FLAT,11.0,4.464
37078,2022-05-19T02:45:13.379,FLAT,11.6,4.743
36790,2022-05-18T20:59:30.617,DARK,785.9,2.62
37870,2022-05-19T20:38:45.609,FLAT,13.7,5.531
37510,2022-05-19T12:11:22.010,FLAT,13.3,5.173
37006,2022-05-19T01:32:53.674,FLAT,11.1,4.488
38075,2022-05-20T00:04:46.236,FLAT,12.5,5.02
36934,2022-05-19T00:20:34.332,FLAT,10.8,4.368
37655,2022-05-19T17:02:44.569,FLAT,12.6,5.118
37150,2022-05-19T03:57:31.818,FLAT,10.5,4.249
37583,2022-05-19T15:50:21.318,FLAT,11.6,4.672
37294,2022-05-19T06:22:14.270,FLAT,12.9,5.204
37222,2022-05-19T05:09:53.980,FLAT,12.0,4.855
36744,2022-05-18T19:43:16.273,COMPARISON,143.4,4.043
37727,2022-05-19T18:15:04.838,FLAT,12.9,5.12
37799,2022-05-19T19:27:25.865,FLAT,13.2,5.191
37366,2022-05-19T07:35:09.034,FLAT,17.8,7.147
38005,2022-05-19T22:54:25.351,FLAT,12.1,4.871
37938,2022-05-19T21:47:04.583,FLAT,12.6,5.098
37438,2022-05-19T08:47:31.772,FLAT,23.4,9.154
36863,2022-05-18T23:09:13.852,FLAT,10.8,4.353
37079,2022-05-19T02:46:13.390,FLAT,11.3,4.486
37871,2022-05-19T20:39:45.706,FLAT,13.4,5.407
36791,2022-05-18T21:05:27.117,DARK,691.8,2.306
37511,2022-05-19T12:12:22.407,FLAT,12.6,5.093
37007,2022-05-19T01:33:53.681,FLAT,11.0,4.374
38076,2022-05-20T00:05:46.211,FLAT,12.5,4.994
36935,2022-05-19T00:21:34.327,FLAT,10.9,4.37
37656,2022-05-19T17:03:44.558,FLAT,12.8,5.151
37151,2022-05-19T03:58:31.841,FLAT,10.8,4.377
37584,2022-05-19T15:51:21.315,FLAT,11.8,4.785
37295,2022-05-19T06:23:14.373,FLAT,12.9,5.219
37223,2022-05-19T05:10:53.890,FLAT,12.1,4.9
36745,2022-05-18T19:44:49.257,COMPARISON,118.3,3.326
37728,2022-05-19T18:16:05.329,FLAT,12.8,5.089
37800,2022-05-19T19:28:25.947,FLAT,13.0,5.262
37367,2022-05-19T07:36:09.131,FLAT,18.0,6.97
38006,2022-05-19T22:55:25.649,FLAT,12.3,4.959
37939,2022-05-19T21:48:04.578,FLAT,12.6,5.032
37439,2022-05-19T08:48:31.975,FLAT,23.3,9.53
36864,2022-05-18T23:10:13.935,FLAT,10.7,4.308
37080,2022-05-19T02:47:13.400,FLAT,11.3,4.55
37872,2022-05-19T20:40:45.788,FLAT,13.5,5.432
36792,2022-05-18T21:11:23.840,DARK,694.9,2.316
37512,2022-05-19T12:13:22.600,FLAT,12.5,5.129
37008,2022-05-19T01:34:53.689,FLAT,10.8,4.354
38077,2022-05-20T00:06:46.193,FLAT,12.3,4.931
36936,2022-05-19T00:22:34.325,FLAT,10.6,4.296
37657,2022-05-19T17:04:44.544,FLAT,12.7,5.171
37152,2022-05-19T03:59:31.860,FLAT,11.1,4.282
37296,2022-05-19T06:24:14.573,FLAT,12.9,5.235
37585,2022-05-19T15:52:21.316,FLAT,11.7,4.741
37224,2022-05-19T05:11:53.899,FLAT,12.0,4.812
36746,2022-05-18T19:46:22.333,COMPARISON,117.2,3.305
37729,2022-05-19T18:17:05.617,FLAT,12.9,5.159
37801,2022-05-19T19:29:26.036,FLAT,13.3,5.151
37368,2022-05-19T07:37:09.233,FLAT,17.1,6.852
38007,2022-05-19T22:56:25.846,FLAT,12.4,5.033
37940,2022-05-19T21:49:04.567,FLAT,12.3,5.047
37440,2022-05-19T08:49:31.986,FLAT,23.2,9.379
36865,2022-05-18T23:11:16.616,FLAT,10.9,4.413
37081,2022-05-19T02:48:16.012,FLAT,11.3,4.581
36793,2022-05-18T21:17:20.291,DARK,683.6,2.279
37873,2022-05-19T20:41:45.872,FLAT,13.6,5.512
37513,2022-05-19T12:14:22.898,FLAT,12.7,5.025
37009,2022-05-19T01:35:56.293,FLAT,10.8,4.345
38078,2022-05-20T00:07:46.168,FLAT,12.1,4.955
36937,2022-05-19T00:23:37.019,FLAT,10.5,4.234
37658,2022-05-19T17:05:44.634,FLAT,12.6,5.08
37153,2022-05-19T04:00:34.578,FLAT,10.6,4.265
37297,2022-05-19T06:25:17.374,FLAT,12.7,5.133
37225,2022-05-19T05:12:56.514,FLAT,11.7,4.672
37586,2022-05-19T15:53:21.310,FLAT,11.9,4.768
36747,2022-05-18T19:47:55.511,COMPARISON,130.7,3.678
37730,2022-05-19T18:18:05.805,FLAT,13.1,5.272
37802,2022-05-19T19:30:26.127,FLAT,13.3,5.233
37369,2022-05-19T07:38:11.828,FLAT,18.2,7.334
38008,2022-05-19T22:57:25.939,FLAT,12.7,5.138
37941,2022-05-19T21:50:04.467,FLAT,12.7,4.979
37441,2022-05-19T08:50:34.784,FLAT,23.4,9.545
36866,2022-05-18T23:12:16.597,FLAT,12.1,4.238
37082,2022-05-19T02:49:16.028,FLAT,11.4,4.633
36794,2022-05-18T21:23:16.856,DARK,668.8,2.229
37874,2022-05-19T20:42:46.059,FLAT,13.8,5.568
37514,2022-05-19T12:15:23.300,FLAT,12.6,5.09
37010,2022-05-19T01:36:56.402,FLAT,10.9,4.426
38079,2022-05-20T00:08:46.141,FLAT,12.4,5.007
36938,2022-05-19T00:24:37.111,FLAT,10.8,4.305
37659,2022-05-19T17:06:44.718,FLAT,12.3,4.941
37154,2022-05-19T04:01:34.798,FLAT,10.6,4.287
37298,2022-05-19T06:26:17.375,FLAT,12.7,5.089
37226,2022-05-19T05:13:56.720,FLAT,12.0,4.897
37587,2022-05-19T15:54:21.399,FLAT,12.2,4.9
36748,2022-05-18T19:49:28.679,COMPARISON,134.9,3.804
37731,2022-05-19T18:19:05.890,FLAT,13.0,5.236
37803,2022-05-19T19:31:26.110,FLAT,13.3,5.225
37370,2022-05-19T07:39:11.826,FLAT,17.4,7.042
38009,2022-05-19T22:58:25.936,FLAT,12.3,5.009
37942,2022-05-19T21:51:07.162,FLAT,12.4,5.002
37442,2022-05-19T08:51:34.887,FLAT,23.8,9.596
36867,2022-05-18T23:13:17.186,FLAT,11.2,4.487
37083,2022-05-19T02:50:15.938,FLAT,11.3,4.566
36795,2022-05-18T21:29:13.304,DARK,678.1,2.26
37875,2022-05-19T20:43:46.147,FLAT,13.6,5.453
37011,2022-05-19T01:37:56.515,FLAT,10.8,4.329
37515,2022-05-19T12:16:23.395,FLAT,12.3,4.968
38080,2022-05-20T00:09:46.117,FLAT,12.5,5.009
36939,2022-05-19T00:25:37.201,FLAT,10.8,4.344
37660,2022-05-19T17:07:44.696,FLAT,12.2,4.911
37155,2022-05-19T04:02:34.904,FLAT,11.0,4.476
37227,2022-05-19T05:14:57.232,FLAT,11.4,4.656
37299,2022-05-19T06:27:17.476,FLAT,12.5,5.014
37588,2022-05-19T15:55:21.389,FLAT,12.5,5.028
36749,2022-05-18T19:51:01.646,COMPARISON,138.7,3.896
37732,2022-05-19T18:20:05.979,FLAT,12.7,5.115
37804,2022-05-19T19:32:26.189,FLAT,12.7,5.14
37371,2022-05-19T07:40:11.817,FLAT,17.4,7.033
38010,2022-05-19T22:59:26.031,FLAT,12.8,4.946
37943,2022-05-19T21:52:07.151,FLAT,12.3,4.92
37443,2022-05-19T08:52:34.989,FLAT,23.8,9.671
36868,2022-05-18T23:14:17.278,FLAT,10.6,4.31
37084,2022-05-19T02:51:15.948,FLAT,11.4,4.575
36796,2022-05-18T21:35:09.940,DARK,717.6,2.392
37876,2022-05-19T20:44:46.331,FLAT,13.1,5.265
37012,2022-05-19T01:38:56.527,FLAT,11.1,4.479
